decision_date,gamma,target_weight,variant
2019-10-01,3.0,0.9752834122836256,merton_unconstrained
2019-11-01,3.0,1.040772725929821,merton_unconstrained
2019-12-02,3.0,1.1133297120261165,merton_unconstrained
2020-01-02,3.0,1.3460704408096877,merton_unconstrained
2020-02-03,3.0,1.4767898475512098,merton_unconstrained
2020-03-02,3.0,1.0722473549556166,merton_unconstrained
2020-04-01,3.0,0.7729848884280323,merton_unconstrained
2020-05-01,3.0,0.9473980999798336,merton_unconstrained
2020-06-01,3.0,0.8848281631716183,merton_unconstrained
2020-07-01,3.0,1.0555097026989155,merton_unconstrained
2020-08-03,3.0,1.1665654453955807,merton_unconstrained
2020-09-01,3.0,1.191989171893163,merton_unconstrained
2020-10-01,3.0,0.9867149716855973,merton_unconstrained
2020-11-02,3.0,0.961161666532625,merton_unconstrained
2020-12-01,3.0,1.2798381178211542,merton_unconstrained
2021-01-04,3.0,1.5982208309125567,merton_unconstrained
2021-02-01,3.0,1.5882506487034367,merton_unconstrained
2021-03-01,3.0,1.4038617233598565,merton_unconstrained
2021-04-01,3.0,1.2763577220839715,merton_unconstrained
2021-05-03,3.0,1.2499148864090595,merton_unconstrained
2021-06-01,3.0,1.3922197777828296,merton_unconstrained
2021-07-01,3.0,1.3694246110041985,merton_unconstrained
2021-08-02,3.0,1.3712682505465141,merton_unconstrained
2021-09-01,3.0,1.4811655236539083,merton_unconstrained
2021-10-01,3.0,1.3045352244341129,merton_unconstrained
2021-11-01,3.0,1.2803862581920362,merton_unconstrained
2021-12-01,3.0,1.2749634947314017,merton_unconstrained
2022-01-03,3.0,1.2036988932050159,merton_unconstrained
2022-02-01,3.0,1.1361650884154606,merton_unconstrained
2022-03-01,3.0,1.2397297267217682,merton_unconstrained
2022-04-01,3.0,2.0207606858124554,merton_unconstrained
2022-05-02,3.0,1.5275364506858158,merton_unconstrained
2022-06-01,3.0,1.1594653774521875,merton_unconstrained
2022-07-01,3.0,0.7840351118133504,merton_unconstrained
2022-08-01,3.0,0.9694283937445196,merton_unconstrained
2022-09-01,3.0,0.42556572363815687,merton_unconstrained
2022-10-03,3.0,0.3880132038220882,merton_unconstrained
2022-11-01,3.0,0.5569178308590803,merton_unconstrained
2022-12-01,3.0,0.4188905804939026,merton_unconstrained
2023-01-03,3.0,-0.021938998585795545,merton_unconstrained
2023-02-01,3.0,0.18120445483859662,merton_unconstrained
2023-03-01,3.0,0.3627720374591664,merton_unconstrained
2023-04-03,3.0,0.566448218055876,merton_unconstrained
2023-05-01,3.0,0.44007867709979925,merton_unconstrained
2023-06-01,3.0,0.6482285758297756,merton_unconstrained
2023-07-03,3.0,0.6513175017779538,merton_unconstrained
2023-08-01,3.0,0.5614400126116292,merton_unconstrained
2023-09-01,3.0,0.36624774700430723,merton_unconstrained
2023-10-02,3.0,0.33027952392026483,merton_unconstrained
2023-11-01,3.0,0.1908473644853611,merton_unconstrained
2023-12-01,3.0,0.30569928524674533,merton_unconstrained
2024-01-02,3.0,0.11390697461055886,merton_unconstrained
2024-02-01,3.0,0.2649182084780127,merton_unconstrained
2024-03-01,3.0,0.15637492460704794,merton_unconstrained
2024-04-01,3.0,-0.07921820418186382,merton_unconstrained
2024-05-01,3.0,0.13748519988898966,merton_unconstrained
2024-06-03,3.0,0.5333009604077645,merton_unconstrained
2024-07-01,3.0,0.9044384862754179,merton_unconstrained
2024-08-01,3.0,0.7858408970915624,merton_unconstrained
2024-09-03,3.0,0.8175427057815201,merton_unconstrained
2024-10-01,3.0,1.0713409695453244,merton_unconstrained
2024-11-01,3.0,1.020695455554663,merton_unconstrained
2024-12-02,3.0,1.5600647884360157,merton_unconstrained
2025-01-02,3.0,2.366009876920106,merton_unconstrained
2025-02-03,3.0,1.5963153175130405,merton_unconstrained
