lambda,time,S,delta_bs,position_delta_bs,position_optimized,optimized_band
0.0,0.15079365079365079,103.73723099417764,0.6492817412425516,0.6492817412425516,0.6492817412425516,0.0
0.0,0.15476190476190477,102.16808224977605,0.6181116922482102,0.6181116922482102,0.6181116922482102,0.0
0.0,0.15873015873015872,102.5245559725267,0.6252712920639153,0.6252712920639153,0.6252712920639153,0.0
0.0,0.16269841269841268,102.95403657735747,0.6338567450273689,0.6338567450273689,0.6338567450273689,0.0
0.0,0.16666666666666666,102.80897602863324,0.6309260118524439,0.6309260118524439,0.6309260118524439,0.0
0.0,0.17063492063492064,104.49205536118285,0.6639939159646187,0.6639939159646187,0.6639939159646187,0.0
0.0,0.1746031746031746,104.3945970404091,0.6621710411525298,0.6621710411525298,0.6621710411525298,0.0
0.0,0.17857142857142855,104.33246654869728,0.6610187254258817,0.6610187254258817,0.6610187254258817,0.0
0.0,0.18253968253968253,102.91037865664873,0.6328750193895676,0.6328750193895676,0.6328750193895676,0.0
0.0,0.1865079365079365,103.11135181757084,0.6369207820335315,0.6369207820335315,0.6369207820335315,0.0
0.0,0.19047619047619047,104.90122254287053,0.6721482620336223,0.6721482620336223,0.6721482620336223,0.0
0.0,0.19444444444444442,105.0070622261928,0.6742514441826657,0.6742514441826657,0.6742514441826657,0.0
0.0,0.1984126984126984,105.12594866510057,0.6766073871635676,0.6766073871635676,0.6766073871635676,0.0
0.0,0.20238095238095238,105.72704980701997,0.6880756892152484,0.6880756892152484,0.6880756892152484,0.0
0.0,0.20634920634920634,106.12257903912798,0.6955674629845878,0.6955674629845878,0.6955674629845878,0.0
0.0,0.2103174603174603,106.85934952986831,0.7091877421885948,0.7091877421885948,0.7091877421885948,0.0
0.0,0.21428571428571427,107.61000462943827,0.7227377238242855,0.7227377238242855,0.7227377238242855,0.0
0.0,0.21825396825396826,108.47743688597372,0.7379363888964006,0.7379363888964006,0.7379363888964006,0.0
0.0,0.2222222222222222,107.4218936901588,0.7198117163736375,0.7198117163736375,0.7198117163736375,0.0
0.0,0.22619047619047616,107.85439715387861,0.7276463827978452,0.7276463827978452,0.7276463827978452,0.0
0.0,0.23015873015873015,105.72359522102832,0.6888715517074657,0.6888715517074657,0.6888715517074657,0.0
0.0,0.23412698412698413,106.10482713865753,0.6962296029535932,0.6962296029535932,0.6962296029535932,0.0
0.0,0.23809523809523808,104.45649514844607,0.6643364930197697,0.6643364930197697,0.6643364930197697,0.0
0.0,0.24206349206349204,104.38759409023915,0.6630259376384163,0.6630259376384163,0.6630259376384163,0.0
0.0,0.24603174603174602,105.03791689822842,0.6760529116647731,0.6760529116647731,0.6760529116647731,0.0
0.0,0.25,104.51523261371729,0.665739310350137,0.665739310350137,0.665739310350137,0.0
0.0,0.25396825396825395,104.66890002589957,0.6689086483070859,0.6689086483070859,0.6689086483070859,0.0
0.0,0.2579365079365079,102.55228929537283,0.6249735702966143,0.6249735702966143,0.6249735702966143,0.0
0.0,0.26190476190476186,101.47479649158555,0.6014220059734452,0.6014220059734452,0.6014220059734452,0.0
0.0,0.26587301587301587,102.38293905185685,0.6212593157296866,0.6212593157296866,0.6212593157296866,0.0
0.0,0.2698412698412698,100.92851334970322,0.589002269677191,0.589002269677191,0.589002269677191,0.0
0.0,0.2738095238095238,101.78324495248586,0.6080120752021627,0.6080120752021627,0.6080120752021627,0.0
0.0,0.2777777777777778,100.04218096018904,0.5684575286630603,0.5684575286630603,0.5684575286630603,0.0
0.0,0.28174603174603174,98.92856830981098,0.5421878972387081,0.5421878972387081,0.5421878972387081,0.0
0.0,0.2857142857142857,97.59586161997886,0.5099974394807996,0.5099974394807996,0.5099974394807996,0.0
0.0,0.28968253968253965,97.62789027559752,0.5104260995373964,0.5104260995373964,0.5104260995373964,0.0
0.0,0.2936507936507936,98.31077266531703,0.5266035759638602,0.5266035759638602,0.5266035759638602,0.0
0.0,0.2976190476190476,97.02258528221323,0.4949277837257864,0.4949277837257864,0.4949277837257864,0.0
0.0,0.30158730158730157,96.8240625040655,0.48964671143987537,0.48964671143987537,0.48964671143987537,0.0
0.0,0.3055555555555555,98.84651663611128,0.5386588049111165,0.5386588049111165,0.5386588049111165,0.0
0.0,0.30952380952380953,98.47548586123682,0.5293953603984092,0.5293953603984092,0.5293953603984092,0.0
0.0,0.3134920634920635,97.49171845456699,0.5049533624014724,0.5049533624014724,0.5049533624014724,0.0
0.0,0.31746031746031744,97.99103241613145,0.5169137921359197,0.5169137921359197,0.5169137921359197,0.0
0.0,0.3214285714285714,97.73859121467905,0.5103365361353083,0.5103365361353083,0.5103365361353083,0.0
0.0,0.32539682539682535,96.90141293387582,0.4890921909380991,0.4890921909380991,0.4890921909380991,0.0
0.0,0.32936507936507936,94.75630032185879,0.4344431728923427,0.4344431728923427,0.4344431728923427,0.0
0.0,0.3333333333333333,95.7610824431919,0.45940112402242766,0.45940112402242766,0.45940112402242766,0.0
0.0,0.33730158730158727,95.09725661903916,0.4419813233384606,0.4419813233384606,0.4419813233384606,0.0
0.0,0.3412698412698413,95.12084289512302,0.4420251197520767,0.4420251197520767,0.4420251197520767,0.0
0.0,0.34523809523809523,93.8770146027759,0.40959297964314134,0.40959297964314134,0.40959297964314134,0.0
0.0,0.3492063492063492,95.4520213250317,0.44941113617482126,0.44941113617482126,0.44941113617482126,0.0
