gamma,y,x,V_num_t0,V_exact_t0,Vx_num_t0,Vxx_num_t0,pi_num_t0,pi_exact_t0
1.5,-0.7050000000000001,0.49410857425614163,-2.774988845159839,-2.7749901025959445,2.8081023132730314,-8.524779476381676,0.49410703016770413,0.4941085742561415
1.5,-0.69,0.5015760690660556,-2.7542542806313017,-2.754255528671914,2.7456255109682117,-8.211020003956355,0.5015745016414416,0.5015760690660555
1.5,-0.6750000000000003,0.5091564206075491,-2.733674643632271,-2.733675882347593,2.684538740218747,-7.908808631611431,0.5091548294939147,0.509156420607549
1.5,-0.6600000000000001,0.5168513344916992,-2.713248776552739,-2.713250006012448,2.6248110745422544,-7.617720324791432,0.5168497193313774,0.5168513344916991
1.5,-0.645,0.5246625421065929,-2.692975530432298,-2.6929767507055504,2.566412275532433,-7.337345692588812,0.5246609025368681,0.5246625421065928
1.5,-0.6299999999999999,0.5325918010068973,-2.6728537648955064,-2.6728549760509437,2.509312777550073,-7.067290411986632,0.5325901366584775,0.5325918010068972
1.5,-0.6150000000000002,0.5406408953093165,-2.6528823480877475,-2.652883550193499,2.4534836727546523,-6.807174673242494,0.5406392058070927,0.5406408953093164
1.5,-0.6000000000000001,0.5488116360940264,-2.63306015661156,-2.633061349735243,2.3988966964695004,-6.556632645723067,0.5488099210577968,0.5488116360940263
1.5,-0.585,0.5571058618121739,-2.6133860754634477,-2.613387259672176,2.3455242128719944,-6.315311963405212,0.5571041208565939,0.5571058618121738
1.5,-0.5700000000000003,0.565525438699537,-2.5938589979711586,-2.5938601733315436,2.293339201002529,-6.082873229312246,0.5655236714332667,0.5655254386995369
1.5,-0.5550000000000002,0.574072261196436,-2.5744778257314334,-2.57447899230959,2.2423152410842215,-5.858989538178332,0.5740704672212296,0.5740722611964358
1.5,-0.54,0.5827482523739896,-2.5552414685482248,-2.5552426264097727,2.1924265011475583,-5.643346016659193,0.5827464312862,0.5827482523739895
1.5,-0.5249999999999999,0.5915553643668151,-2.5361488443713682,-2.5361499935814384,2.1436477239524843,-5.435639380511859,0.591553515756951,0.591555364366815
1.5,-0.5100000000000002,0.6004955788122658,-2.5171988792357203,-2.5172000198589557,2.0959542142012313,-5.235577508051479,0.6004937022643602,0.6004955788122657
1.5,-0.4950000000000001,0.6095709072963093,-2.4983905072007446,-2.498391639301306,2.0493218260358605,-5.042879029300776,0.6095690023879107,0.6095709072963091
1.5,-0.48,0.6187833918061408,-2.4797226702905557,-2.4797237939321235,2.0037269508138635,-4.857272930264987,0.6187814581085987,0.6187833918061407
1.5,-0.4650000000000003,0.6281351051896407,-2.461194318434405,-2.4611954336801847,1.959146505155886,-4.678498171777122,0.6281331422680795,0.6281351051896406
1.5,-0.4500000000000002,0.6376281516217732,-2.442804409407615,-2.4428055163203397,1.9155579192591734,-4.506303322373341,0.6376261590343756,0.6376281516217731
1.5,-0.43500000000000005,0.6472646670780345,-2.4245519087729543,-2.4245530074148878,1.8729391254711387,-4.340446204669074,0.6472626443761911,0.6472646670780344
1.5,-0.41999999999999993,0.6570468198150569,-2.4064357898224498,-2.4064368802553906,1.8312685471171717,-4.180693554752314,0.6570447665443628,0.6570468198150567
1.5,-0.40500000000000025,0.6669768108584743,-2.3884550335196337,-2.388456115804919,1.7905250875770946,-4.026820694137068,0.6669747265568762,0.6669768108584742
1.5,-0.3900000000000001,0.6770568744981647,-2.3706086284422216,-2.3706097026407313,1.750688119604209,-3.8786112137571833,0.6770547586960886,0.6770568744981645
